Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age,PerformanceScore_enc
1977,2022-12-26,Production Technician I,MSC,Terminated,Contract,Zone B,Full-Time,Production       ,Field Operations,22-09-1952,MA,Female,White,Single,Fully Meets,3,2023-03-18,2,5,4,2023-05-26,Leadership Development,Internal,Incomplete,5,781.27,70,4
1978,2021-10-05,Production Technician I,TNS,Terminated,Full-Time,Zone B,Part-Time,Production       ,Finance & Accounting,22-12-1976,MA,Female,Other,Divorced,Fully Meets,3,2023-06-08,3,5,1,2023-01-18,Leadership Development,Internal,Failed,5,983.61,45,4
1979,2022-09-25,Production Technician I,PYZ,Active,Part-Time,Zone B,Temporary,Production       ,Engineers,25-03-1972,MA,Female,Asian,Single,Fully Meets,3,2023-07-17,1,4,5,2023-05-19,Communication Skills,Internal,Failed,1,656.46,50,4
1980,2021-11-10,Production Technician I,WBL,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,16-06-1990,MA,Female,Hispanic,Married,Fully Meets,3,2023-05-17,5,4,5,2023-03-25,Project Management,External,Failed,1,446.07,31,4
1981,2021-04-08,Production Technician I,NEL,Active,Contract,Zone A,Temporary,Production       ,General - Con,14-11-1993,MA,Male,Black,Divorced,Fully Meets,3,2023-03-23,5,4,3,2022-08-10,Leadership Development,Internal,Passed,1,676.42,28,4
1982,2018-11-14,Production Technician I,PL,Active,Full-Time,Zone C,Temporary,Production       ,General - Sga,24-05-1980,MA,Female,Hispanic,Married,Fully Meets,3,2023-06-24,3,5,5,2023-01-29,Leadership Development,Internal,Passed,5,861.83,38,4
1983,2020-03-14,Production Technician I,BPC,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,26-11-1956,MA,Female,Asian,Widowed,Fully Meets,3,2022-08-16,2,5,1,2022-12-28,Customer Service,Internal,Failed,5,769.23,64,4
1984,2020-06-24,Production Technician I,CCDR,Active,Full-Time,Zone B,Temporary,Production       ,Catv,11-02-1948,MA,Female,Black,Single,Fully Meets,3,2022-08-07,5,2,2,2022-08-18,Leadership Development,Internal,Failed,4,983.02,72,4
1985,2023-03-19,Production Technician I,SVG,Active,Contract,Zone B,Temporary,Production       ,General - Con,09-11-1963,MA,Female,White,Widowed,Fully Meets,3,2023-03-04,5,5,2,2022-09-28,Communication Skills,Internal,Incomplete,3,474.95,60,4
1986,2022-08-15,Production Technician I,EW,Active,Contract,Zone C,Full-Time,Production       ,Executive,18-02-1949,MA,Female,Black,Divorced,Fully Meets,3,2022-09-17,1,4,2,2023-02-21,Communication Skills,Internal,Failed,3,800.81,73,4
1987,2018-11-09,Production Technician I,MSC,Active,Full-Time,Zone C,Part-Time,Production       ,General - Sga,27-05-1967,MA,Female,White,Single,Fully Meets,3,2023-07-18,5,1,3,2023-06-27,Communication Skills,Internal,Failed,2,844.93,51,4
1988,2018-11-23,Production Technician I,TNS,Active,Contract,Zone A,Temporary,Production       ,Field Operations,26-10-1989,MA,Female,Black,Single,Fully Meets,3,2023-02-10,1,3,5,2023-05-18,Project Management,External,Completed,4,903.8,29,4
1989,2020-02-25,Production Technician II,PL,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,14-06-2000,MA,Female,Other,Married,Fully Meets,3,2023-05-04,4,2,5,2022-12-04,Leadership Development,External,Incomplete,4,329.3,20,4
1990,2020-05-16,Production Technician II,BPC,Active,Full-Time,Zone C,Temporary,Production       ,Field Operations,18-09-1947,MA,Female,Black,Divorced,Fully Meets,3,2022-08-31,3,1,1,2022-09-18,Leadership Development,Internal,Incomplete,1,332.51,73,4
1991,2019-06-18,Production Technician II,CCDR,Active,Contract,Zone B,Temporary,Production       ,General - Con,01-01-1949,MA,Female,Other,Married,Fully Meets,3,2023-01-26,2,1,3,2023-01-24,Technical Skills,External,Failed,2,643.63,70,4
1992,2019-05-20,Production Technician II,SVG,Active,Contract,Zone A,Part-Time,Production       ,General - Con,25-02-1950,MA,Female,White,Divorced,Fully Meets,3,2023-02-06,4,3,3,2022-09-11,Communication Skills,Internal,Failed,2,827.05,69,4
1993,2020-10-16,Production Technician II,EW,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,21-07-1972,MA,Female,Hispanic,Divorced,Fully Meets,3,2022-12-10,5,2,4,2023-05-02,Customer Service,External,Failed,3,995.42,48,4
1994,2022-07-01,Production Technician II,MSC,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,29-12-1988,MA,Female,Other,Single,Fully Meets,3,2022-10-04,5,5,1,2023-04-20,Technical Skills,External,Passed,4,360.61,34,4
1995,2022-12-17,Production Technician II,TNS,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,06-08-1978,MA,Female,Other,Married,Fully Meets,3,2023-04-23,4,3,1,2022-08-23,Communication Skills,External,Passed,3,658.54,44,4
1996,2021-10-24,Production Technician II,PYZ,Active,Part-Time,Zone A,Temporary,Production       ,Aerial,10-07-1992,MA,Female,White,Single,Fully Meets,3,2023-08-01,3,5,2,2022-12-16,Communication Skills,Internal,Failed,5,250.11,29,4
1997,2019-02-28,Production Technician II,WBL,Active,Part-Time,Zone B,Full-Time,Production       ,Wireline Construction,09-06-1990,MA,Female,Asian,Divorced,Fully Meets,3,2023-02-16,3,3,2,2023-04-29,Project Management,Internal,Failed,4,819.65,29,4
1998,2022-03-24,Production Technician II,NEL,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,21-02-1999,MA,Female,Black,Widowed,Fully Meets,3,2022-09-07,2,4,3,2022-12-01,Technical Skills,Internal,Completed,2,186.77,23,4
1999,2021-10-17,Production Technician II,PL,Active,Contract,Zone A,Temporary,Production       ,Field Operations,22-06-1943,MA,Female,Other,Widowed,Fully Meets,3,2023-07-12,3,2,2,2023-05-08,Technical Skills,External,Passed,4,633.67,78,4
2000,2022-05-13,Production Technician I,PYZ,Active,Full-Time,Zone A,Part-Time,Production       ,General - Con,07-07-1963,MA,Female,Black,Widowed,Fully Meets,3,2022-10-25,1,3,3,2023-03-20,Technical Skills,Internal,Incomplete,3,236.34,59,4
2001,2019-10-09,Production Technician I,SVG,Terminated,Contract,Zone B,Full-Time,Production       ,Yard (Material Handling),17-08-1977,MA,Female,White,Widowed,Fully Meets,3,2023-02-09,5,3,5,2023-05-04,Leadership Development,Internal,Incomplete,4,504.62,42,4
2002,2018-10-12,Production Technician I,TNS,Terminated,Contract,Zone B,Temporary,Production       ,General - Con,25-05-1990,MA,Female,White,Married,Fully Meets,3,2023-03-11,1,4,2,2022-10-26,Project Management,External,Incomplete,1,217.86,28,4
2003,2020-04-13,Production Technician I,WBL,Terminated,Contract,Zone B,Part-Time,Production       ,Shop (Fleet),01-07-1985,MA,Female,Other,Married,Fully Meets,3,2023-06-19,5,5,1,2022-12-12,Technical Skills,External,Completed,4,148.97,35,4
2004,2021-04-25,Production Technician I,PYZ,Active,Contract,Zone B,Full-Time,Production       ,Engineers,05-04-2001,MA,Female,Other,Divorced,Fully Meets,3,2023-05-05,3,3,4,2023-02-27,Leadership Development,Internal,Completed,1,628.83,20,4
2005,2018-12-21,Production Technician I,WBL,Active,Part-Time,Zone B,Part-Time,Production       ,Splicing,09-03-1947,MA,Female,Asian,Widowed,Fully Meets,3,2022-11-04,2,1,2,2023-04-22,Leadership Development,Internal,Completed,2,458.78,71,4
2006,2021-09-19,Production Technician I,NEL,Active,Contract,Zone C,Temporary,Production       ,Executive,23-10-1973,MA,Male,Other,Married,Fully Meets,3,2022-10-21,5,5,2,2022-12-22,Communication Skills,External,Completed,2,892.65,48,4
2007,2020-12-15,Production Technician I,PL,Active,Full-Time,Zone C,Temporary,Production       ,Splicing,05-05-1979,MA,Female,Black,Widowed,Fully Meets,3,2023-07-28,4,1,5,2023-02-28,Communication Skills,External,Passed,1,211.17,41,4
2008,2019-07-15,Production Technician I,BPC,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,03-09-1941,MA,Female,Asian,Widowed,Fully Meets,3,2023-03-17,1,2,2,2022-10-24,Project Management,External,Passed,2,478.95,78,4
2009,2021-11-17,Production Technician I,CCDR,Active,Contract,Zone C,Temporary,Production       ,Project Management - Con,01-10-1997,MA,Female,White,Widowed,Fully Meets,3,2023-02-27,5,2,2,2023-01-20,Customer Service,Internal,Incomplete,1,319.94,24,4
2010,2023-02-04,Production Technician I,SVG,Active,Part-Time,Zone B,Part-Time,Production       ,Catv,07-03-1949,MA,Female,Hispanic,Married,Fully Meets,3,2023-02-17,4,4,4,2022-08-22,Communication Skills,Internal,Passed,2,601.66,74,4
2011,2022-07-03,Production Technician I,EW,Active,Contract,Zone B,Temporary,Production       ,Finance & Accounting,06-08-1994,MA,Female,Asian,Married,Fully Meets,3,2023-01-27,3,2,2,2023-04-30,Leadership Development,Internal,Completed,1,999.96,28,4
2012,2020-01-24,Production Technician I,MSC,Active,Contract,Zone B,Full-Time,Production       ,General - Sga,06-06-1984,MA,Female,White,Single,Fully Meets,3,2023-07-26,2,3,2,2022-09-18,Communication Skills,External,Incomplete,2,138.67,36,4
2013,2019-07-07,Production Technician I,TNS,Active,Contract,Zone A,Temporary,Production       ,General - Con,08-04-1952,MA,Female,Black,Widowed,Fully Meets,3,2023-03-07,4,5,4,2023-02-21,Leadership Development,External,Failed,2,962.76,67,4
2014,2022-03-13,Production Technician II,EW,Active,Part-Time,Zone B,Temporary,Production       ,Splicing,11-11-1984,MA,Female,Asian,Divorced,Fully Meets,3,2022-08-07,2,5,4,2023-03-02,Technical Skills,External,Incomplete,4,106.88,38,4
2015,2023-06-02,Production Technician II,MSC,Active,Part-Time,Zone B,Part-Time,Production       ,Engineers,05-03-1992,MA,Female,White,Widowed,Fully Meets,3,2022-08-13,4,3,1,2022-09-30,Leadership Development,Internal,Passed,1,561.89,31,4
2016,2021-04-08,Production Technician II,NEL,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,01-10-1958,MA,Female,White,Widowed,Fully Meets,3,2023-05-31,1,3,5,2022-09-13,Technical Skills,Internal,Incomplete,5,775.52,63,4
2017,2019-12-02,Production Technician II,PL,Active,Full-Time,Zone B,Part-Time,Production       ,Aerial,17-04-1971,MA,Female,Black,Single,Fully Meets,3,2023-07-11,2,5,4,2022-12-03,Communication Skills,External,Incomplete,4,397.01,48,4
2018,2022-03-09,Production Technician II,PYZ,Active,Contract,Zone C,Temporary,Production       ,Yard (Material Handling),27-01-1986,MA,Female,Asian,Divorced,Fully Meets,3,2022-10-31,5,2,1,2022-08-21,Customer Service,External,Incomplete,5,739.74,36,4
2019,2022-03-26,Production Technician II,SVG,Active,Full-Time,Zone C,Temporary,Production       ,Field Operations,08-01-1977,MA,Female,White,Widowed,Fully Meets,3,2023-03-21,2,1,4,2022-10-06,Technical Skills,External,Completed,2,789.2,45,4
2020,2021-05-08,Production Technician II,TNS,Active,Part-Time,Zone A,Full-Time,Production       ,Wireline Construction,14-02-1946,MA,Female,Black,Widowed,Fully Meets,3,2022-11-28,2,1,4,2022-08-18,Leadership Development,Internal,Failed,3,428.51,75,4
2021,2022-11-29,Production Technician II,WBL,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,11-12-1955,MA,Female,Asian,Widowed,Fully Meets,3,2022-08-28,1,3,4,2023-04-29,Project Management,External,Incomplete,4,646.72,67,4
2022,2019-05-24,Production Technician II,BPC,Active,Contract,Zone B,Part-Time,Production       ,Wireless,30-08-1941,MA,Female,White,Divorced,Fully Meets,3,2022-11-11,5,3,5,2022-10-09,Leadership Development,External,Incomplete,3,742.84,78,4
2023,2022-01-29,Production Technician II,CCDR,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,04-08-1962,MA,Female,Hispanic,Divorced,Fully Meets,3,2022-10-10,3,4,4,2022-11-25,Communication Skills,External,Incomplete,2,894.92,60,4
2024,2021-07-06,Production Technician II,EW,Active,Full-Time,Zone C,Full-Time,Production       ,Field Operations,25-03-1991,MA,Female,Asian,Single,Fully Meets,3,2022-10-25,2,1,5,2023-06-11,Communication Skills,External,Failed,1,222.56,30,4
2025,2021-01-29,Production Technician II,MSC,Active,Part-Time,Zone C,Temporary,Production       ,Field Operations,11-04-1975,MA,Female,Asian,Single,Fully Meets,3,2023-05-02,1,2,4,2023-01-17,Technical Skills,Internal,Passed,2,699.76,46,4
2026,2023-05-13,Production Technician I,SVG,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,26-02-1970,MA,Female,Hispanic,Married,Fully Meets,3,2023-03-22,2,4,4,2022-08-08,Project Management,External,Incomplete,3,124.93,53,4
2027,2019-05-22,Production Technician I,EW,Active,Part-Time,Zone A,Full-Time,Production       ,Fielders,04-08-1974,MA,Female,Black,Single,Fully Meets,3,2023-06-15,3,1,3,2022-08-08,Technical Skills,External,Incomplete,5,664.12,45,4
2028,2021-09-30,Production Technician I,MSC,Terminated,Full-Time,Zone C,Temporary,Production       ,Field Operations,02-05-1981,MA,Female,Hispanic,Widowed,Fully Meets,3,2022-10-01,4,4,4,2023-02-18,Project Management,External,Passed,2,862.82,40,4
2029,2019-09-09,Production Technician I,TNS,Active,Contract,Zone C,Full-Time,Production       ,General - Eng,23-10-1943,MA,Female,Black,Single,Fully Meets,3,2022-09-30,2,5,1,2022-11-14,Project Management,External,Passed,1,813.01,76,4
2030,2019-04-26,Production Technician I,PYZ,Active,Full-Time,Zone B,Full-Time,Production       ,Wireline Construction,13-08-1982,MA,Female,Asian,Married,Fully Meets,3,2023-04-07,4,1,5,2023-07-28,Communication Skills,External,Incomplete,4,349.75,37,4
2031,2022-02-19,Production Technician I,WBL,Active,Full-Time,Zone C,Full-Time,Production       ,Project Management - Con,16-06-1977,MA,Male,Asian,Married,Fully Meets,3,2023-02-09,1,3,1,2023-07-25,Technical Skills,External,Failed,1,244.5,45,4
2032,2022-04-16,Production Technician I,NEL,Active,Contract,Zone C,Part-Time,Production       ,Field Operations,05-11-1996,MA,Male,Asian,Divorced,Fully Meets,3,2023-07-02,5,2,4,2022-11-21,Customer Service,Internal,Completed,3,873.52,26,4
2033,2022-05-12,Production Technician I,PL,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,28-01-1991,MA,Female,White,Divorced,Fully Meets,3,2022-10-10,4,1,5,2023-03-11,Leadership Development,External,Passed,1,358.65,31,4
2034,2021-08-26,Production Technician I,BPC,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,19-01-1947,MA,Female,Asian,Married,Fully Meets,3,2023-01-30,2,4,1,2023-01-20,Technical Skills,Internal,Passed,1,632.33,74,4
2035,2020-06-06,Production Technician I,CCDR,Active,Full-Time,Zone C,Full-Time,Production       ,Aerial,14-03-2001,MA,Female,Asian,Married,Fully Meets,3,2023-01-11,4,2,3,2023-02-17,Customer Service,External,Failed,2,565.81,19,4
2036,2022-06-26,Production Technician I,SVG,Active,Contract,Zone A,Part-Time,Production       ,Aerial,18-02-1942,MA,Female,Asian,Single,Fully Meets,3,2023-03-18,4,3,4,2022-09-24,Communication Skills,Internal,Completed,3,849.04,80,4
2037,2021-01-09,Production Technician I,EW,Active,Contract,Zone C,Full-Time,Production       ,General - Con,27-08-1945,MA,Female,White,Married,Fully Meets,3,2023-01-28,2,5,4,2023-07-16,Leadership Development,Internal,Failed,1,519.43,76,4
2038,2018-09-02,Production Technician I,MSC,Active,Part-Time,Zone A,Temporary,Production       ,Splicing,04-05-2001,MA,Female,Black,Married,Fully Meets,3,2023-02-18,5,3,2,2022-08-13,Technical Skills,Internal,Passed,2,694.03,17,4
2039,2022-04-22,Production Technician I,TNS,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,04-10-1957,MA,Female,White,Single,Fully Meets,3,2022-10-06,5,2,2,2023-05-24,Customer Service,External,Incomplete,1,738.69,65,4
2041,2022-09-13,Production Technician II,PL,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,18-04-1997,MA,Female,Black,Single,Fully Meets,3,2023-06-19,1,1,5,2022-09-25,Technical Skills,External,Completed,5,970.6,25,4
2042,2019-11-24,Production Technician II,BPC,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,29-02-1992,MA,Female,White,Married,Fully Meets,3,2023-06-24,5,2,1,2023-02-14,Customer Service,External,Passed,1,651.4,27,4
2043,2020-03-19,Production Technician II,CCDR,Active,Contract,Zone C,Part-Time,Production       ,Isp,21-09-1967,MA,Female,White,Married,Fully Meets,3,2023-06-07,1,3,3,2022-10-08,Project Management,Internal,Passed,5,809.68,53,4
2044,2022-09-14,Production Technician II,SVG,Active,Contract,Zone C,Full-Time,Production       ,Wireline Construction,20-02-1992,MA,Female,Black,Married,Fully Meets,3,2022-11-14,5,1,5,2023-08-05,Customer Service,External,Passed,5,570.91,30,4
2045,2021-09-21,Production Technician II,EW,Active,Part-Time,Zone A,Part-Time,Production       ,Fielders,19-11-1976,MA,Female,Other,Divorced,Fully Meets,3,2023-06-05,3,1,4,2023-05-04,Customer Service,Internal,Incomplete,1,852.72,45,4
2046,2020-05-22,Production Technician II,MSC,Active,Part-Time,Zone C,Part-Time,Production       ,Project Management - Con,26-10-1948,MA,Female,Asian,Widowed,Fully Meets,3,2023-03-03,2,2,4,2022-12-25,Technical Skills,Internal,Incomplete,1,787.98,72,4
2047,2022-12-13,Production Technician II,TNS,Active,Contract,Zone A,Part-Time,Production       ,Aerial,23-08-1966,MA,Female,White,Single,Fully Meets,3,2022-08-24,3,5,3,2022-08-15,Technical Skills,Internal,Failed,1,942.72,56,4
2048,2022-02-07,Production Technician II,PYZ,Active,Contract,Zone B,Part-Time,Production       ,Aerial,06-04-1995,MA,Female,Asian,Married,Fully Meets,3,2022-11-25,2,5,4,2022-11-02,Customer Service,External,Failed,2,626.4,27,4
2049,2020-10-06,Production Technician II,WBL,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,07-05-1942,MA,Female,Asian,Widowed,Fully Meets,3,2023-06-06,3,1,3,2023-03-28,Project Management,Internal,Failed,4,765.68,78,4
2050,2022-01-11,Production Technician II,NEL,Active,Full-Time,Zone C,Full-Time,Production       ,Wireless,03-02-1953,MA,Female,White,Widowed,Fully Meets,3,2023-04-03,5,4,5,2022-12-13,Communication Skills,Internal,Completed,3,904.54,69,4
2051,2022-02-26,Production Technician I,CCDR,Active,Part-Time,Zone C,Temporary,Production       ,Field Operations,13-04-1999,MA,Female,Black,Single,Fully Meets,3,2022-08-12,5,2,4,2023-03-17,Project Management,Internal,Incomplete,2,761.28,23,4
2052,2020-06-10,Production Technician I,SVG,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,12-05-1956,MA,Female,Hispanic,Married,Fully Meets,3,2023-07-06,1,4,4,2022-11-06,Project Management,Internal,Completed,4,507.49,64,4
2053,2021-09-27,Production Technician I,EW,Active,Part-Time,Zone B,Temporary,Production       ,Engineers,09-02-1989,MA,Female,White,Divorced,Fully Meets,3,2023-06-23,5,3,1,2023-05-13,Leadership Development,Internal,Incomplete,5,862.9,32,4
2054,2018-10-25,Production Technician I,MSC,Active,Contract,Zone C,Temporary,Production       ,Project Management - Con,30-12-1993,MA,Female,Black,Married,Fully Meets,3,2023-02-04,4,5,3,2023-06-06,Leadership Development,Internal,Incomplete,4,528.18,25,4
2055,2020-11-25,Production Technician I,TNS,Active,Contract,Zone A,Full-Time,Production       ,Engineers,19-07-1989,MA,Female,White,Divorced,Fully Meets,3,2022-10-28,5,4,2,2022-11-08,Technical Skills,External,Passed,2,805.7,31,4
2056,2020-04-17,Production Technician I,PYZ,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,25-07-1957,MA,Female,White,Divorced,Fully Meets,3,2023-07-12,3,4,1,2023-02-02,Technical Skills,External,Failed,1,190.55,63,4
2057,2021-04-15,Production Technician I,WBL,Active,Contract,Zone C,Part-Time,Production       ,Field Operations,14-12-1964,MA,Male,Hispanic,Married,Fully Meets,3,2023-05-06,4,1,3,2023-01-01,Customer Service,Internal,Failed,3,605.36,57,4
